Statistical profiling result from autocannon-fork-ccl-v8.log, (20358 ticks, 32 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      5    0.0%    0.1%  LazyCompile: *fastparse /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/parseurl/index.js:95:20
      5    0.0%    0.1%  LazyCompile: *expressInit /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/middleware/init.js:29:30
      5    0.0%    0.1%  LazyCompile: *dispatch /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/route.js:98:45
      5    0.0%    0.1%  LazyCompile: *compressible /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/compressible/index.js:41:23
      5    0.0%    0.1%  LazyCompile: *_transform /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/winston/lib/winston/logger.js:275:13
      5    0.0%    0.1%  LazyCompile: *Readable.on node:internal/streams/readable:875:33
      5    0.0%    0.1%  LazyCompile: *Mime.lookup /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/mime/mime.js:69:33
      5    0.0%    0.1%  LazyCompile: *<anonymous> node:internal/validators:83:3
      5    0.0%    0.1%  LazyCompile: *<anonymous> node:internal/validators:72:3
      5    0.0%    0.1%  LazyCompile: *<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/engine.io/build/server.js:479:30
      4    0.0%    0.1%  RegExp: ^\s*([^;\s]*)(?:;|\s|$)
      4    0.0%    0.1%  RegExp: ^\/login\/?$
      4    0.0%    0.1%  RegExp: ^.*[\.\/\\]
      4    0.0%    0.1%  LazyCompile: *stringToFlags node:internal/fs/utils:555:23
      4    0.0%    0.1%  LazyCompile: *slowCases node:internal/util:165:19
      4    0.0%    0.1%  LazyCompile: *setWriteHeadHeaders /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/on-headers/index.js:105:30
      4    0.0%    0.1%  LazyCompile: *render /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/view.js:133:40
      4    0.0%    0.1%  LazyCompile: *parse /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/vary/index.js:96:16
      4    0.0%    0.1%  LazyCompile: *onFinish node:_http_outgoing:828:18
      4    0.0%    0.1%  LazyCompile: *module.exports /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/utils-merge/index.js:16:36
      4    0.0%    0.1%  LazyCompile: *matchKnownFields node:_http_incoming:231:26
      4    0.0%    0.1%  LazyCompile: *getColorDepth node:internal/tty:106:23
      4    0.0%    0.1%  LazyCompile: *get node:internal/console/constructor:202:14
      4    0.0%    0.1%  LazyCompile: *get node:internal/bootstrap/pre_execution:315:8
      4    0.0%    0.1%  LazyCompile: *get data /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/session/cookie.js:117:11
      4    0.0%    0.1%  LazyCompile: *fromString node:buffer:431:20
      4    0.0%    0.1%  LazyCompile: *formatWithOptionsInternal node:internal/util/inspect:1891:35
      4    0.0%    0.1%  LazyCompile: *createWriteWrap node:internal/stream_base_commons:113:25
      4    0.0%    0.1%  LazyCompile: *afterWriteTick node:internal/streams/writable:482:24
      4    0.0%    0.1%  LazyCompile: *_flushOutput node:_http_outgoing:950:63
      4    0.0%    0.1%  LazyCompile: *<anonymous> node:internal/fs/utils:668:38
      4    0.0%    0.1%  LazyCompile: *<anonymous> /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:220:28
      4    0.0%    0.1%  Function: ^__append :8:20
      3    0.0%    0.1%  RegExp: ^\/register\/?$
      3    0.0%    0.1%  RegExp: \[([^]*?)\]
      3    0.0%    0.1%  RegExp: @@@
      3    0.0%    0.1%  LazyCompile: *vary /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/vary/index.js:133:15
      3    0.0%    0.1%  LazyCompile: *value node:internal/console/constructor:320:20
      3    0.0%    0.1%  LazyCompile: *socketListenerWrap node:_http_server:1001:37
      3    0.0%    0.1%  LazyCompile: *set /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/application.js:352:23
      3    0.0%    0.1%  LazyCompile: *resume_ node:internal/streams/readable:985:17
      3    0.0%    0.1%  LazyCompile: *readableAddChunk /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/readable-stream/lib/_stream_readable.js:249:26
      3    0.0%    0.1%  LazyCompile: *processPromiseRejections node:internal/process/promises:203:34
      3    0.0%    0.1%  LazyCompile: *onParserExecuteCommon node:_http_server:690:31
      3    0.0%    0.1%  LazyCompile: *noop node:internal/util/debuglog:47:14
      3    0.0%    0.1%  LazyCompile: *log node:internal/console/constructor:358:6
      3    0.0%    0.1%  LazyCompile: *handleWriteReq node:internal/stream_base_commons:45:24
      3    0.0%    0.1%  LazyCompile: *formatWithOptions node:internal/util/inspect:1883:27
      3    0.0%    0.1%  LazyCompile: *error /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/serve-static/index.js:115:39
      3    0.0%    0.1%  LazyCompile: *emitCloseNT node:internal/streams/destroy:126:21
      3    0.0%    0.1%  LazyCompile: *debug /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/node_modules/debug/src/debug.js:65:17
      3    0.0%    0.1%  LazyCompile: *compression /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/compression/index.js:59:31
      3    0.0%    0.1%  LazyCompile: *clearIncoming node:_http_server:749:23
      3    0.0%    0.1%  LazyCompile: *callback node:internal/streams/writable:550:44
      3    0.0%    0.1%  LazyCompile: *allocate node:buffer:397:18
      3    0.0%    0.1%  LazyCompile: *_write node:internal/streams/writable:283:16
      3    0.0%    0.1%  LazyCompile: *_handles_method /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express/lib/router/route.js:58:59
      3    0.0%    0.1%  LazyCompile: *Readable.read /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/readable-stream/lib/_stream_readable.js:392:36
      3    0.0%    0.1%  LazyCompile: *<anonymous> node:internal/fs/utils:686:40
      3    0.0%    0.1%  Function: ^error /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/serve-static/index.js:115:39
      3    0.0%    0.1%  Function: ^<anonymous> :1:20
      2    0.0%    0.0%  RegExp: ^text\/|^application\/(javascript|json)
      2    0.0%    0.0%  RegExp: ^\s*([^\s;]+)\s*(?:;(.*))?$
      2    0.0%    0.0%  RegExp: ^\/logout\/?$
      2    0.0%    0.0%  RegExp: ^\/info\/?$
      2    0.0%    0.0%  RegExp: ^[!#$%&'*+\-.^_`|~0-9A-Za-z]+$
      2    0.0%    0.0%  LazyCompile: *validateString node:internal/validators:117:24
      2    0.0%    0.0%  LazyCompile: *shouldSetCookie /home/sereprec/Escritorio/CoderHouse/Backend/Clase32/desafio16-PrellezoSergio/node_modules/express-session/index.js:464:29
      2    0.0%    0.0%  LazyCompile: *setRequestTimeout node:_http_server:762:27
      2    0.0%    0.0%  LazyCompile: *setHeader node:_http_outgoing:574:57
      2    0.0%    0.0%  LazyCompile: *removeAllListeners node:events:617:32
      2    0.0%    0.0%  LazyCompile: *readPackage node:internal/modules/cjs/loader:290:21
      2    0.0%    0.0%  LazyCompile: *hasObserver node:internal/perf/observe:474:21
